교육청명,교육지원청명,유치원코드,유치원명,설립유형,건축년도,건물층수,건물전용면적,대지총면적,공시차수,주소,위도,경도
서울특별시교육청,강서양천교육지원청,1ecec08d-0c03-b044-e053-0a32095ab044,빛나유치원,사립(사인),1988년,지상1층/ 지하1층,421㎡,916㎡,20231,서울특별시 양천구 목동로 212,37.5210807,126.8661404
서울특별시교육청,강서양천교육지원청,1ecec08d-0c04-b044-e053-0a32095ab044,서울신기초등학교병설유치원,공립(병설),2000년,지상1층/ 지하0층,494㎡,1610㎡,20231,서울특별시 양천구 신정로 292,37.5120789,126.8554161
서울특별시교육청,강서양천교육지원청,1ecec08d-0e6c-b044-e053-0a32095ab044,경성유치원,사립(사인),1995년,지상2층/ 지하0층,983㎡,1016㎡,20231,서울특별시 양천구 목동로3길 57,37.5116652,126.8629292
서울특별시교육청,강서양천교육지원청,1ecec08d-0e6d-b044-e053-0a32095ab044,등촌유치원,사립(사인),1980년,지상2층/ 지하0층,794㎡,724㎡,20231,서울특별시 양천구 목동중앙북로8길 46,37.5465903,126.86492369685472
서울특별시교육청,강서양천교육지원청,1ecec08d-0ef0-b044-e053-0a32095ab044,꿈나무유치원,사립(사인),2012년,지상2층/ 지하1층,554㎡,960㎡,20231,서울특별시 양천구 목동서로 280,37.522244549999996,126.86826889692377
서울특별시교육청,강서양천교육지원청,1fc6dd86-cccf-d1d2-e053-0a32095ad1d2,목동유치원,사립(사인),2014년,지상4층/ 지하1층,1087㎡,554㎡,20231,서울특별시 양천구 오목로42길 13,37.5225734,126.8607281
서울특별시교육청,강서양천교육지원청,8abcadee-6df5-4c85-9e38-cba5a2d519a5,서울양동초등학교병설유치원,공립(병설),1972년,지상2층/ 지하1층,1759㎡,1860㎡,20231,서울특별시 양천구 오목로23길 24,37.5257497,126.8508336
서울특별시교육청,강서양천교육지원청,9c26aa7f-0f07-4613-9136-4984c723803f,꿈꾸는유치원,사립(사인),2016년,지상4층/ 지하0층,618㎡,311㎡,20231,서울특별시 양천구 오목로4길 8,37.5209243,126.8418441
서울특별시교육청,강서양천교육지원청,a59a057e-4f5c-411a-bb2a-60068691c766,세신유치원,사립(법인),2014년,지상2층/ 지하1층,379㎡,1178㎡,20231,서울특별시 양천구 목동동로1길 38,37.5167809,126.856966
서울특별시교육청,강서양천교육지원청,d72d2e90-cf0d-4a9b-8697-a47e692aa3ea,서울신정유치원,공립(단설),2013년,지상5층/ 지하1층,1971㎡,940㎡,20231,서울특별시 양천구 신정로7길 81-4,37.5125898,126.8385155
서울특별시교육청,남부교육지원청,1ecec08c-ed30-b044-e053-0a32095ab044,성모유치원,사립(법인),1954년,지상1층/ 지하0층,695㎡,3630㎡,20231,서울특별시 영등포구 가마산로89길 7,37.504172,126.9213488
서울특별시교육청,남부교육지원청,1ecec08c-eecc-b044-e053-0a32095ab044,큰나무유치원,사립(사인),1998년,지상2층/ 지하1층,562㎡,562㎡,20231,서울특별시 영등포구 도신로 31,37.509179,126.9066649
서울특별시교육청,남부교육지원청,1ecec08c-eecd-b044-e053-0a32095ab044,평강유치원,사립(사인),1998년,지상1층/ 지하0층,504㎡,862㎡,20231,서울특별시 영등포구 신길로 27,37.5107607,126.9103059
서울특별시교육청,남부교육지원청,1ecec08c-efb3-b044-e053-0a32095ab044,은하유치원,사립(법인),1988년,지상1층/ 지하0층,413㎡,665㎡,20231,서울특별시 영등포구 당산로28길 11,37.524823,126.8979049
서울특별시교육청,남부교육지원청,1ecec08c-f1b5-b044-e053-0a32095ab044,서울윤중초등학교병설유치원,공립(병설),1979년,지상5층/ 지하0층,1657㎡,11978㎡,20231,서울특별시 영등포구 여의나루로2길 14,37.519477300000005,126.92281652941327
서울특별시교육청,남부교육지원청,1ecec08c-f497-b044-e053-0a32095ab044,무지개영재유치원,사립(법인),1974년,지상3층/ 지하0층,1222㎡,481㎡,20231,서울특별시 영등포구 양산로17길 8,37.525731,126.8936664
서울특별시교육청,남부교육지원청,1ecec08c-f600-b044-e053-0a32095ab044,살레시오성미유치원,사립(법인),2008년,지상2층/ 지하2층,2140㎡,20184㎡,20231,서울특별시 영등포구 신길로 93,37.5107607,126.9103059
서울특별시교육청,남부교육지원청,1ecec08c-f7c4-b044-e053-0a32095ab044,한영유치원,사립(사인),2000년,지상4층/ 지하0층,384㎡,848㎡,20231,서울특별시 영등포구 영중로41길 5,37.5284436,126.9056931
서울특별시교육청,남부교육지원청,1ecec08c-f88d-b044-e053-0a32095ab044,동천유치원,사립(사인),1995년,지상3층/ 지하1층,354㎡,527㎡,20231,서울특별시 영등포구 신길로40길 10,37.506927,126.9119151
서울특별시교육청,남부교육지원청,1ecec08c-f88e-b044-e053-0a32095ab044,명신유치원,사립(법인),1991년,지상2층/ 지하0층,419㎡,973㎡,20231,서울특별시 영등포구 신길로41라길 13-9,37.5077217,126.9076467
서울특별시교육청,남부교육지원청,1ecec08c-f89f-b044-e053-0a32095ab044,우성유치원,사립(사인),1986년,지상2층/ 지하1층,348㎡,264㎡,20231,서울특별시 영등포구 도신로 68-1,37.509179,126.9066649
서울특별시교육청,남부교육지원청,1ecec08c-f9f6-b044-e053-0a32095ab044,성락유치원,사립(법인),1985년,지상4층/ 지하0층,181㎡,132㎡,20231,서울특별시 영등포구 가마산로51길 9,37.5039116,126.9013798
서울특별시교육청,남부교육지원청,1ecec08c-fa13-b044-e053-0a32095ab044,서울영동초등학교병설유치원,공립(병설),2013년,지상2층/ 지하0층,723㎡,615㎡,20231,서울특별시 영등포구 국회대로53길 20,37.5279587,126.9069622
서울특별시교육청,남부교육지원청,1ecec08c-fa8b-b044-e053-0a32095ab044,서울영등포초등학교병설유치원,공립(병설),1989년,지상2층/ 지하0층,1424㎡,15677㎡,20231,서울특별시 영등포구 경인로 756,37.514956,126.9024538
서울특별시교육청,남부교육지원청,1ecec08c-fa8c-b044-e053-0a32095ab044,성심유치원,사립(사인),1984년,지상4층/ 지하1층,291㎡,536㎡,20181,서울특별시 영등포구 도림로 339,37.5140864,126.8945363
서울특별시교육청,남부교육지원청,1ecec08c-fb57-b044-e053-0a32095ab044,파란나라유치원,사립(사인),1986년,지상4층/ 지하0층,660㎡,277㎡,20231,서울특별시 영등포구 도신로8길 17,37.5039172,126.8973899
서울특별시교육청,남부교육지원청,1ecec08c-fc05-b044-e053-0a32095ab044,파랑새유치원,사립(사인),1989년,지상3층/ 지하0층,597㎡,745㎡,20231,서울특별시 영등포구 가마산로 384,37.5041156,126.9176808
서울특별시교육청,남부교육지원청,1ecec08c-fc06-b044-e053-0a32095ab044,평화유치원,사립(사인),1988년,지상3층/ 지하1층,396㎡,317㎡,20231,서울특별시 영등포구 선유동2로 40,37.5300466,126.8948308
서울특별시교육청,남부교육지원청,1ecec08c-fcff-b044-e053-0a32095ab044,여의유치원,사립(사인),1976년,지상3층/ 지하0층,239㎡,239㎡,20231,서울특별시 영등포구 국제금융로7길 3,37.5235748,126.9332478
서울특별시교육청,남부교육지원청,1ecec08c-fd97-b044-e053-0a32095ab044,굿프랜드유치원,사립(사인),1988년,지상2층/ 지하1층,890㎡,345㎡,20231,서울특별시 영등포구 대방천로 180,37.511473,126.8910655
서울특별시교육청,남부교육지원청,1ecec08c-fec8-b044-e053-0a32095ab044,서울도신초등학교병설유치원,공립(병설),1976년,지상1층/ 지하0층,2908㎡,12530㎡,20231,서울특별시 영등포구 도림로53길 32-9,37.4973971,126.9006456
서울특별시교육청,남부교육지원청,1ecec08d-0067-b044-e053-0a32095ab044,청은유치원,사립(사인),1982년,지상2층/ 지하0층,288㎡,288㎡,20231,서울특별시 영등포구 선유서로 76,37.524327,126.8859398
서울특별시교육청,남부교육지원청,1ecec08d-012b-b044-e053-0a32095ab044,돈보스꼬유치원,사립(법인),2012년,지상3층/ 지하1층,1405㎡,1497㎡,20231,서울특별시 영등포구 도영로22길 22,37.5110468,126.9013504
서울특별시교육청,남부교육지원청,1ecec08d-013f-b044-e053-0a32095ab044,여의도유치원,사립(법인),1979년,지상1층/ 지하0층,713㎡,666㎡,20231,서울특별시 영등포구 여의동로 257,37.5287436,126.9301112
서울특별시교육청,남부교육지원청,1ecec08d-01d4-b044-e053-0a32095ab044,푸른나라유치원,사립(사인),1985년,지상3층/ 지하0층,392㎡,238㎡,20181,서울특별시 영등포구 당산로35길 3,37.5290288,126.8968671
서울특별시교육청,남부교육지원청,1ecec08d-0336-b044-e053-0a32095ab044,성요셉유치원,사립(사인),1971년,지상2층/ 지하0층,432㎡,498㎡,20231,서울특별시 영등포구 63로 45,37.5192018,126.937434
서울특별시교육청,남부교육지원청,1ecec08d-0555-b044-e053-0a32095ab044,대림유치원,사립(사인),1983년,지상3층/ 지하0층,174㎡,174㎡,20181,서울특별시 영등포구 디지털로 455-7,37.49274,126.90365
서울특별시교육청,남부교육지원청,1ecec08d-0568-b044-e053-0a32095ab044,신라유치원,사립(사인),1991년,지상2층/ 지하1층,471㎡,516㎡,20231,서울특별시 영등포구 영등포로64길 8,37.513058,126.9159772
서울특별시교육청,남부교육지원청,1ecec08d-056a-b044-e053-0a32095ab044,영은유치원,사립(사인),2002년,지상1층/ 지하0층,435㎡,435㎡,20231,서울특별시 영등포구 양산로 61,37.5245662,126.8930457
서울특별시교육청,남부교육지원청,1ecec08d-056b-b044-e053-0a32095ab044,영중유치원,사립(법인),1999년,지상3층/ 지하1층,1140㎡,900㎡,20231,서울특별시 영등포구 영중로 163,37.5312798,126.9050361
서울특별시교육청,남부교육지원청,1ecec08d-0726-b044-e053-0a32095ab044,서울당중초등학교병설유치원,공립(병설),2010년,지상1층/ 지하0층,409㎡,17180㎡,20231,서울특별시 영등포구 선유로 131,37.5296552,126.8928705
서울특별시교육청,남부교육지원청,1ecec08d-0749-b044-e053-0a32095ab044,서울영중초등학교병설유치원,공립(병설),1998년,지상3층/ 지하0층,699㎡,901㎡,20231,서울특별시 영등포구 양산로 185,37.5245662,126.8930457
서울특별시교육청,남부교육지원청,1ecec08d-080b-b044-e053-0a32095ab044,서울대동초등학교병설유치원,공립(병설),1980년,지상3층/ 지하0층,543㎡,503㎡,20231,서울특별시 영등포구 대림로21길 6,37.4925516,126.900139
서울특별시교육청,남부교육지원청,1ecec08d-0b19-b044-e053-0a32095ab044,성지유치원,사립(사인),2002년,지상2층/ 지하1층,459㎡,550㎡,20231,서울특별시 영등포구 도신로29길 28,37.51242,126.9029473
서울특별시교육청,남부교육지원청,1ecec08d-0b39-b044-e053-0a32095ab044,서울대방초등학교병설유치원,공립(병설),1962년,지상2층/ 지하0층,1995㎡,21732㎡,20231,서울특별시 영등포구 여의대방로35길 14,37.5012818,126.9170467
서울특별시교육청,남부교육지원청,1ecec08d-0d36-b044-e053-0a32095ab044,침례유치원,사립(법인),2001년,지상2층/ 지하0층,899㎡,1667㎡,20231,서울특별시 영등포구 국제금융로 118,37.5195871,126.9331448
서울특별시교육청,남부교육지원청,1ecec08d-0d37-b044-e053-0a32095ab044,한신혜원유치원,사립(사인),1996년,지상3층/ 지하1층,645㎡,645㎡,20231,서울특별시 영등포구 양평로24길 9,37.5400099,126.8937794
서울특별시교육청,남부교육지원청,1ecec08d-0e0f-b044-e053-0a32095ab044,신길에덴유치원,사립(사인),2000년,지상3층/ 지하1층,457㎡,408㎡,20231,서울특별시 영등포구 신길로38길 21,37.5057472,126.9127965
서울특별시교육청,남부교육지원청,1ecec08d-0e56-b044-e053-0a32095ab044,서울영림초등학교병설유치원,공립(병설),1982년,지상1층/ 지하0층,639㎡,8063㎡,20231,서울특별시 영등포구 시흥대로173길 14,0,0
서울특별시교육청,남부교육지원청,514a9da1-09dd-41f1-80ad-6ae2336cc998,서울대길초등학교병설유치원,공립(병설),1983년,지상1층/ 지하0층,439㎡,16467㎡,20231,서울특별시 영등포구 대방천로 206,37.511473,126.8910655
서울특별시교육청,남부교육지원청,bee9e663-cc40-4da3-a26e-2b77a1a3e3f9,서울우신초등학교병설유치원,공립(병설),2000년,지상3층/ 지하1층,989㎡,7845㎡,20231,서울특별시 영등포구 신길로 190,37.5107607,126.9103059
서울특별시교육청,남부교육지원청,c295b114-3f1c-40a9-85ec-0999d036c98c,서울선유초등학교병설유치원,공립(병설),1984년,지상1층/ 지하0층,235㎡,8962㎡,20231,서울특별시 영등포구 선유로43가길 14,37.5305081,126.8917234
서울특별시교육청,중부교육지원청,1ecec08c-ee46-b044-e053-0a32095ab044,강변유치원,사립(법인),1999년,지상3층/ 지하0층,1042㎡,2736㎡,20231,서울특별시 용산구 이촌로84길 9-7,37.5178676,126.9765702
서울특별시교육청,중부교육지원청,1ecec08c-f024-b044-e053-0a32095ab044,서울한남초등학교병설유치원,공립(병설),1972년,지상2층/ 지하0층,227㎡,321㎡,20231,서울특별시 용산구 한남대로 112,37.532887,127.0080648
서울특별시교육청,중부교육지원청,1ecec08c-f04b-b044-e053-0a32095ab044,충신유치원,사립(사인),1997년,지상2층/ 지하1층,1157㎡,1426㎡,20231,서울특별시 용산구 이촌로71길 14,37.5211598,126.9728621
서울특별시교육청,중부교육지원청,1ecec08c-f48f-b044-e053-0a32095ab044,일민유치원,사립(사인),2001년,지상3층/ 지하1층,790㎡,660㎡,20231,서울특별시 용산구 효창원로 17,37.5445482,126.9610105
서울특별시교육청,중부교육지원청,1ecec08c-f913-b044-e053-0a32095ab044,원유치원,사립(사인),1998년,지상2층/ 지하0층,728㎡,728㎡,20231,서울특별시 용산구 이촌로81길 14,37.5198253,126.976708
서울특별시교육청,중부교육지원청,1ecec08c-f932-b044-e053-0a32095ab044,유성유치원,사립(사인),1992년,지상4층/ 지하1층,2285㎡,2285㎡,20181,서울특별시 용산구 회나무로13가길 16,37.5414209,126.9917366
서울특별시교육청,중부교육지원청,1ecec08c-fd8f-b044-e053-0a32095ab044,정우유치원,사립(법인),1970년,지상3층/ 지하0층,381㎡,559㎡,20181,서울특별시 용산구 원효로 179,37.5374146,126.9655875
서울특별시교육청,중부교육지원청,1ecec08c-fd90-b044-e053-0a32095ab044,한가람유치원,사립(사인),1990년,지상1층/ 지하0층,563㎡,832㎡,20231,서울특별시 용산구 이촌로89길 50,37.5191068,126.9795873
서울특별시교육청,중부교육지원청,1ecec08c-ffe4-b044-e053-0a32095ab044,도원유치원,사립(법인),1971년,지상1층/ 지하0층,1067㎡,1416㎡,20231,서울특별시 용산구 새창로12길 11-8,37.5378177,126.9562536
서울특별시교육청,중부교육지원청,1ecec08d-019f-b044-e053-0a32095ab044,서울남정초등학교병설유치원,공립(병설),2010년,지상4층/ 지하1층,1518㎡,15546㎡,20231,서울특별시 용산구 원효로64길 17-10,37.535169,126.9644202
서울특별시교육청,중부교육지원청,1ecec08d-01a0-b044-e053-0a32095ab044,신동아큰나무유치원,사립(사인),1985년,지상1층/ 지하0층,300㎡,1481㎡,20181,서울특별시 용산구 이촌로 347,37.518159,126.98515674986587
서울특별시교육청,중부교육지원청,1ecec08d-042a-b044-e053-0a32095ab044,계성유치원,사립(법인),1988년,지상4층/ 지하1층,2097㎡,5428㎡,20231,서울특별시 용산구 효창원로15길 15,37.5361468,126.9532944
서울특별시교육청,중부교육지원청,1ecec08d-042b-b044-e053-0a32095ab044,대건유치원,사립(법인),1990년,지상2층/ 지하1층,690㎡,957㎡,20231,서울특별시 용산구 이촌로81길 38,37.5198253,126.976708
서울특별시교육청,중부교육지원청,1ecec08d-04dd-b044-e053-0a32095ab044,서울청파초등학교병설유치원,공립(병설),1962년,지상4층/ 지하0층,462㎡,1920㎡,20211,서울특별시 용산구 효창원로 228,37.5445482,126.9610105
서울특별시교육청,중부교육지원청,1ecec08d-0a24-b044-e053-0a32095ab044,복자유치원,사립(법인),1969년,지상2층/ 지하0층,434㎡,341㎡,20231,서울특별시 용산구 후암로34길 21-8,37.5520538,126.9785436
서울특별시교육청,중부교육지원청,1ecec08d-0e80-b044-e053-0a32095ab044,서울서빙고초등학교병설유치원,공립(병설),1967년,지상2층/ 지하0층,674㎡,21681㎡,20231,서울특별시 용산구 서빙고로51길 14,37.5230784,126.9908587
서울특별시교육청,중부교육지원청,1ecec08d-0e82-b044-e053-0a32095ab044,성심유치원,사립(사인),1977년,지상2층/ 지하1층,244㎡,27663㎡,20181,서울특별시 용산구 보광로24길 9-4,37.5288773,126.9999615
서울특별시교육청,중부교육지원청,26f414fb-a8fb-4256-858e-5d2c7c1a37bf,서울청파유치원,공립(단설),1968년,지상3층/ 지하0층,1987㎡,1235㎡,20231,서울특별시 용산구 효창원로 228,37.5445482,126.9610105
서울특별시교육청,서부교육지원청,0783b5eb-4c00-4161-9c47-664336825e5a,다우림유치원,사립(사인),1991년,지상4층/ 지하1층,294㎡,159㎡,20221,서울특별시 은평구 증산로21길 22,37.5962372,126.91234801279805
서울특별시교육청,서부교육지원청,1ecec08c-ed16-b044-e053-0a32095ab044,서울연광초등학교병설유치원,공립(병설),2004년,지상1층/ 지하0층,341㎡,13516㎡,20231,서울특별시 은평구 연서로35길 37,37.6239953,126.9252125
서울특별시교육청,서부교육지원청,1ecec08c-ed89-b044-e053-0a32095ab044,궁전유치원,사립(사인),1997년,지상3층/ 지하0층,337㎡,374㎡,20181,서울특별시 은평구 갈현로33길 24,37.6209522,126.9161497
서울특별시교육청,서부교육지원청,1ecec08c-ee12-b044-e053-0a32095ab044,성아유치원,사립(사인),1989년,지상4층/ 지하1층,291㎡,367㎡,20231,서울특별시 은평구 응암로14길 21,37.5894501,126.919952
서울특별시교육청,서부교육지원청,1ecec08c-ee13-b044-e053-0a32095ab044,성균관유치원,사립(사인),2006년,지상5층/ 지하0층,800㎡,474㎡,20231,서울특별시 은평구 연서로27길 23,37.6180688,126.9188979
서울특별시교육청,서부교육지원청,1ecec08c-ee3d-b044-e053-0a32095ab044,동산유치원,사립(법인),1998년,지상4층/ 지하0층,654㎡,654㎡,20231,서울특별시 은평구 증산서길 53-9,37.5790949,126.9026624
서울특별시교육청,서부교육지원청,1ecec08c-eed7-b044-e053-0a32095ab044,서울신도초등학교병설유치원,공립(병설),2010년,지상1층/ 지하0층,588㎡,10050㎡,20231,서울특별시 은평구 진관1로 77-23,37.63279235,126.9291107224299
서울특별시교육청,서부교육지원청,1ecec08c-f13b-b044-e053-0a32095ab044,서울진관유치원,공립(단설),2012년,지상4층/ 지하1층,1743㎡,630㎡,20231,서울특별시 은평구 진관2로 111-16,37.634814399999996,126.93103283456914
서울특별시교육청,서부교육지원청,1ecec08c-f13c-b044-e053-0a32095ab044,서울은빛유치원,공립(단설),2012년,지상4층/ 지하1층,1417㎡,1813㎡,20231,서울특별시 은평구 진관3로 73-11,37.642847950000004,126.92029456089415
서울특별시교육청,서부교육지원청,1ecec08c-f19a-b044-e053-0a32095ab044,선일유치원,사립(법인),1967년,지상3층/ 지하0층,667㎡,1335㎡,20231,서울특별시 은평구 갈현로29길 27,37.6202891,126.9131465
서울특별시교육청,서부교육지원청,1ecec08c-f41e-b044-e053-0a32095ab044,색동유치원,사립(사인),1973년,지상4층/ 지하1층,560㎡,279㎡,20231,서울특별시 은평구 갈현로 212-1,37.6255545,126.918725
서울특별시교육청,서부교육지원청,1ecec08c-f496-b044-e053-0a32095ab044,하늘유치원,사립(사인),2013년,지상3층/ 지하0층,910㎡,693㎡,20191,서울특별시 은평구 진관1로 77-15,37.6321459,126.92880966232417
서울특별시교육청,서부교육지원청,1ecec08c-f559-b044-e053-0a32095ab044,서울구현초등학교병설유치원,공립(병설),2008년,지상1층/ 지하1층,732㎡,13032㎡,20231,서울특별시 은평구 갈현로15길 51,37.6089913,126.9058937
서울특별시교육청,서부교육지원청,1ecec08c-f60c-b044-e053-0a32095ab044,피노키오유치원,사립(사인),1988년,지상3층/ 지하1층,834㎡,513㎡,20181,서울특별시 은평구 증산로15길 35-8,37.5908654,126.9058047
서울특별시교육청,서부교육지원청,1ecec08c-f728-b044-e053-0a32095ab044,유정유치원,사립(사인),2004년,지상3층/ 지하1층,343㎡,370㎡,20231,서울특별시 은평구 진흥로12길 23,37.6077841,126.9267882
서울특별시교육청,서부교육지원청,1ecec08c-f729-b044-e053-0a32095ab044,와우랩유치원,사립(사인),1964년,지상3층/ 지하1층,949㎡,1147㎡,20231,서울특별시 은평구 응암로28길 34,37.5940658,126.9219734
서울특별시교육청,서부교육지원청,1ecec08c-f8c9-b044-e053-0a32095ab044,보람유치원,사립(법인),1984년,지상3층/ 지하1층,389㎡,603㎡,20211,서울특별시 은평구 갈현로4길 42,37.5999616,126.9140416
서울특별시교육청,서부교육지원청,1ecec08c-fa14-b044-e053-0a32095ab044,서울연은초등학교병설유치원,공립(병설),2013년,지상1층/ 지하1층,507㎡,6661㎡,20231,서울특별시 은평구 백련산로2길 35,37.5879257,126.9254836
서울특별시교육청,서부교육지원청,1ecec08c-faa5-b044-e053-0a32095ab044,충암유치원,사립(법인),1973년,지상3층/ 지하1층,1014㎡,1043㎡,20231,서울특별시 은평구 가좌로5길 5,37.5862196,126.9213403
서울특별시교육청,서부교육지원청,1ecec08c-fadd-b044-e053-0a32095ab044,녹번유치원,사립(사인),1966년,지상1층/ 지하0층,314㎡,759㎡,20231,서울특별시 은평구 은평로16길 11,37.5977311,126.9315942
서울특별시교육청,서부교육지원청,1ecec08c-fade-b044-e053-0a32095ab044,라라유치원,사립(사인),1991년,지상2층/ 지하0층,297㎡,297㎡,20201,서울특별시 은평구 갈현로 170-1,37.6255545,126.918725
서울특별시교육청,서부교육지원청,1ecec08c-fdb9-b044-e053-0a32095ab044,하나유치원,사립(사인),2012년,지상4층/ 지하1층,1153㎡,1294㎡,20191,서울특별시 은평구 진관4로 93,37.64814765,126.9298582183277
서울특별시교육청,서부교육지원청,1ecec08c-fe45-b044-e053-0a32095ab044,서울은명초등학교병설유치원,공립(병설),2008년,지상5층/ 지하1층,255㎡,615㎡,20231,서울특별시 은평구 은평로4길 21-9,37.5975017,126.9169437
서울특별시교육청,서부교육지원청,1ecec08c-fea8-b044-e053-0a32095ab044,은혜유치원,사립(법인),1980년,지상2층/ 지하0층,693㎡,6740㎡,20221,서울특별시 은평구 통일로78가길 20,37.6192709,126.9265653
서울특별시교육청,서부교육지원청,1ecec08c-fed9-b044-e053-0a32095ab044,효림유치원,사립(사인),2001년,지상3층/ 지하1층,752㎡,665㎡,20231,서울특별시 은평구 은평터널로 65,37.5844557,126.8986274
서울특별시교육청,서부교육지원청,1ecec08c-ffa8-b044-e053-0a32095ab044,은평국제유치원,사립(사인),2017년,지상3층/ 지하0층,672㎡,464㎡,20231,서울특별시 은평구 은평로3가길 32,37.5998596,126.9135024
서울특별시교육청,서부교육지원청,1ecec08c-ffda-b044-e053-0a32095ab044,예일유치원,사립(법인),1981년,지상2층/ 지하0층,1413㎡,1288㎡,20231,서울특별시 은평구 연서로 117,37.6231559,126.9275563
서울특별시교육청,서부교육지원청,1ecec08d-015d-b044-e053-0a32095ab044,백합유치원,사립(법인),2002년,지상2층/ 지하1층,457㎡,959㎡,20231,서울특별시 은평구 연서로14길 14-5,37.6086809,126.9172834
서울특별시교육청,서부교육지원청,1ecec08d-015f-b044-e053-0a32095ab044,보림유치원,사립(사인),1993년,지상3층/ 지하1층,382㎡,240㎡,20191,서울특별시 은평구 연서로17길 35-1,37.613459,126.9142826
서울특별시교육청,서부교육지원청,1ecec08d-029e-b044-e053-0a32095ab044,서울수색초등학교병설유치원,공립(병설),2004년,지상1층/ 지하0층,571㎡,18087㎡,20231,서울특별시 은평구 수색로16길 21,37.5825206,126.8954284
서울특별시교육청,서부교육지원청,1ecec08d-02b1-b044-e053-0a32095ab044,서울연신초등학교병설유치원,공립(병설),1974년,지상2층/ 지하0층,1050㎡,10221㎡,20231,서울특별시 은평구 연서로 347,37.6231559,126.9275563
서울특별시교육청,서부교육지원청,1ecec08d-041e-b044-e053-0a32095ab044,엔젤유치원,사립(사인),1975년,지상4층/ 지하1층,1013㎡,940㎡,20191,서울특별시 은평구 진흥로7길 25,37.6049033,126.9211961
서울특별시교육청,서부교육지원청,1ecec08d-04ab-b044-e053-0a32095ab044,서문유치원,사립(사인),1976년,지상1층/ 지하0층,369㎡,893㎡,20211,서울특별시 은평구 가좌로10길 10,37.5915868,126.91675666425724
서울특별시교육청,서부교육지원청,1ecec08d-04ac-b044-e053-0a32095ab044,서울은평초등학교병설유치원,공립(병설),1970년,지상3층/ 지하0층,814㎡,14112㎡,20231,서울특별시 은평구 은평로 239,37.5985517,126.9132933
서울특별시교육청,서부교육지원청,1ecec08d-0598-b044-e053-0a32095ab044,서울서신초등학교병설유치원,공립(병설),2005년,지상1층/ 지하0층,324㎡,24158㎡,20231,서울특별시 은평구 은평터널로 150,37.5825415,126.896271
서울특별시교육청,서부교육지원청,1ecec08d-059b-b044-e053-0a32095ab044,자연유치원,사립(사인),2019년,지상4층/ 지하1층,873㎡,961㎡,20231,서울특별시 은평구 통일로 630-1,37.6098826,126.9294772
서울특별시교육청,서부교육지원청,1ecec08d-06b5-b044-e053-0a32095ab044,다우림명문유치원,사립(사인),2008년,지상3층/ 지하1층,1255㎡,1480㎡,20231,서울특별시 은평구 진관4로 31,37.6443474,126.92483334758687
서울특별시교육청,서부교육지원청,1ecec08d-06cb-b044-e053-0a32095ab044,서울연천초등학교병설유치원,공립(병설),2002년,지상1층/ 지하0층,464㎡,21300㎡,20231,서울특별시 은평구 연서로34길 22,37.6219878,126.9304429
서울특별시교육청,서부교육지원청,1ecec08d-0791-b044-e053-0a32095ab044,무지개나라유치원,사립(사인),1988년,지상4층/ 지하1층,557㎡,414㎡,20211,서울특별시 은평구 가좌로7다길 13,37.5846992,126.9182457
서울특별시교육청,서부교육지원청,1ecec08d-0838-b044-e053-0a32095ab044,자인유치원,사립(사인),1992년,지상4층/ 지하1층,257㎡,328㎡,20191,서울특별시 은평구 갈현로 169-7,37.613337,126.91072988736641
서울특별시교육청,서부교육지원청,1ecec08d-09db-b044-e053-0a32095ab044,바다의별유치원,사립(법인),1966년,지상4층/ 지하1층,868㎡,929㎡,20231,서울특별시 은평구 통일로 790-1,37.6098826,126.9294772
서울특별시교육청,서부교육지원청,1ecec08d-0ba5-b044-e053-0a32095ab044,숲유치원,사립(사인),2012년,지상3층/ 지하1층,1380㎡,627㎡,20231,서울특별시 은평구 진관2로 37,37.63470955,126.92157944998678
서울특별시교육청,서부교육지원청,1ecec08d-0e41-b044-e053-0a32095ab044,새보람유치원,사립(사인),1986년,지상2층/ 지하0층,352㎡,397㎡,20231,서울특별시 은평구 불광로 107,37.6197194,126.9315786
서울특별시교육청,서부교육지원청,799c1c12-8e72-44b1-80ba-84c6907a6037,서울불광초등학교병설유치원,공립(병설),2021년,지상2층/ 지하0층,476㎡,17421㎡,20231,서울특별시 은평구 불광로 51,37.6183662,126.9335375
서울특별시교육청,서부교육지원청,7a2cc871-7f4c-4c45-b4a9-5610093f33fa,서울응암초등학교병설유치원,공립(병설),2008년,지상1층/ 지하0층,502㎡,16420㎡,20231,서울특별시 은평구 가좌로6길 20,37.5878331,126.9213004
서울특별시교육청,서부교육지원청,a4246c73-08e0-4da3-8211-ad2976de52ea,은평하랑유치원,사립(사인),2022년,지상3층/ 지하1층,732㎡,569㎡,20231,서울특별시 은평구 은평로16길 9-1,37.5977311,126.9315942
서울특별시교육청,서부교육지원청,abfb8257-6e64-417e-9fb4-1e145a31f5fe,서울산울림유치원,공립(단설),2012년,지상4층/ 지하1층,1230㎡,1294㎡,20231,서울특별시 은평구 진관4로 93,37.64814765,126.9298582183277
서울특별시교육청,서부교육지원청,ccb06417-04c0-411a-b29e-6ff1a22fabab,서울북한산유치원,공립(단설),2013년,지상3층/ 지하0층,973㎡,693㎡,20231,서울특별시 은평구 진관1로 77-15,37.6321459,126.92880966232417
