`STD_YM`,`ADMI_CD`,`ADMI_NM`,`SEXDSTN_CD`,`AGRDE_CD`,`RSPOP_CNT`,`CTY_NM`
`202306`,`11230660`,`장안2동`,`2`,`5054`,`2682`,`동대문구`
`202306`,`11590660`,`대방동`,`2`,`5054`,`3304`,`동작구`
`202306`,`11170700`,`보광동`,`2`,`5054`,`1182`,`용산구`
`202306`,`11290525`,`성북동`,`2`,`5054`,`1562`,`성북구`
`202306`,`11620585`,`낙성대동`,`2`,`5054`,`850`,`관악구`
`202306`,`11710670`,`잠실2동`,`2`,`5054`,`3422`,`송파구`
`202306`,`11530770`,`오류1동`,`2`,`5054`,`1522`,`구로구`
`202306`,`11305635`,`수유3동`,`2`,`5054`,`1930`,`강북구`
`202306`,`11590620`,`사당1동`,`2`,`5054`,`1486`,`동작구`
`202306`,`11110550`,`부암동`,`2`,`5054`,`942`,`종로구`
`202306`,`11110690`,`창신3동`,`2`,`5054`,`640`,`종로구`
`202306`,`11530790`,`수궁동`,`2`,`5054`,`2054`,`구로구`
`202306`,`11290650`,`정릉4동`,`2`,`5054`,`2412`,`성북구`
`202306`,`11620615`,`중앙동`,`2`,`5054`,`838`,`관악구`
`202306`,`11170590`,`용문동`,`2`,`5054`,`1030`,`용산구`
`202306`,`11215830`,`자양2동`,`2`,`5054`,`2124`,`광진구`
`202306`,`11350570`,`월계2동`,`2`,`5054`,`2334`,`노원구`
`202306`,`11650651`,`양재1동`,`2`,`5054`,`3538`,`서초구`
`202306`,`11170630`,`이촌1동`,`2`,`5054`,`2590`,`용산구`
`202306`,`11380640`,`증산동`,`2`,`5054`,`1674`,`은평구`
`202306`,`11470510`,`목1동`,`2`,`5054`,`3028`,`양천구`
`202306`,`11680565`,`청담동`,`2`,`5054`,`2310`,`강남구`
`202306`,`11500611`,`발산1동`,`2`,`5054`,`3612`,`강서구`
`202306`,`11710610`,`삼전동`,`2`,`5054`,`2398`,`송파구`
`202306`,`11410555`,`북아현동`,`2`,`5054`,`1366`,`서대문구`
`202306`,`11560710`,`대림2동`,`2`,`5054`,`994`,`영등포구`
`202306`,`11140625`,`다산동`,`2`,`5054`,`1200`,`중구`
`202306`,`11470640`,`신정3동`,`2`,`5054`,`5092`,`양천구`
`202306`,`11545680`,`시흥2동`,`2`,`5054`,`1978`,`금천구`
`202306`,`11230545`,`제기동`,`2`,`5054`,`1794`,`동대문구`
`202306`,`11320690`,`방학1동`,`2`,`5054`,`2656`,`도봉구`
`202306`,`11200550`,`사근동`,`2`,`5054`,`684`,`성동구`
`202306`,`11410690`,`남가좌1동`,`2`,`5054`,`1350`,`서대문구`
`202306`,`11350600`,`공릉2동`,`2`,`5054`,`3720`,`노원구`
`202306`,`11650610`,`방배2동`,`2`,`5054`,`1518`,`서초구`
`202306`,`11560515`,`영등포본동`,`2`,`5054`,`1772`,`영등포구`
`202306`,`11410685`,`홍은2동`,`2`,`5054`,`2646`,`서대문구`
`202306`,`11650620`,`방배3동`,`2`,`5054`,`1624`,`서초구`
`202306`,`11560670`,`신길5동`,`2`,`5054`,`832`,`영등포구`
`202306`,`11110530`,`사직동`,`2`,`5054`,`888`,`종로구`
`202306`,`11350670`,`상계5동`,`2`,`5054`,`2322`,`노원구`
`202306`,`11440690`,`망원1동`,`2`,`5054`,`1578`,`마포구`
`202306`,`11410720`,`북가좌2동`,`2`,`5054`,`2808`,`서대문구`
`202306`,`11140550`,`명동`,`2`,`5054`,`280`,`중구`
`202306`,`11320515`,`창5동`,`2`,`5054`,`2396`,`도봉구`
`202306`,`11620525`,`보라매동`,`2`,`5054`,`1772`,`관악구`
`202306`,`11650580`,`반포3동`,`2`,`5054`,`2580`,`서초구`
`202306`,`11305603`,`번2동`,`2`,`5054`,`1338`,`강북구`
`202306`,`11350595`,`공릉1동`,`2`,`5054`,`2860`,`노원구`
`202306`,`11650520`,`서초2동`,`2`,`5054`,`2140`,`서초구`
`202306`,`11710562`,`방이2동`,`2`,`5054`,`1866`,`송파구`
`202306`,`11215710`,`화양동`,`2`,`5054`,`954`,`광진구`
`202306`,`11530530`,`구로2동`,`2`,`5054`,`2154`,`구로구`
`202306`,`11500620`,`공항동`,`2`,`5054`,`2098`,`강서구`
`202306`,`11620685`,`신사동`,`2`,`5054`,`1608`,`관악구`
`202306`,`11680670`,`개포2동`,`2`,`5054`,`3648`,`강남구`
`202306`,`11200570`,`행당2동`,`2`,`5054`,`2274`,`성동구`
`202306`,`11305575`,`삼각산동`,`2`,`5054`,`3202`,`강북구`
`202306`,`11200790`,`용답동`,`2`,`5054`,`840`,`성동구`
`202306`,`11740530`,`명일1동`,`2`,`5054`,`2250`,`강동구`
`202306`,`11320521`,`도봉1동`,`2`,`5054`,`1730`,`도봉구`
`202306`,`11215810`,`광장동`,`2`,`5054`,`3602`,`광진구`
`202306`,`11530540`,`구로3동`,`2`,`5054`,`1572`,`구로구`
`202306`,`11560535`,`영등포동`,`2`,`5054`,`1378`,`영등포구`
`202306`,`11650600`,`방배1동`,`2`,`5054`,`1478`,`서초구`
`202306`,`11230650`,`장안1동`,`2`,`5054`,`3092`,`동대문구`
`202306`,`11740550`,`고덕1동`,`2`,`5054`,`1862`,`강동구`
`202306`,`11500640`,`방화2동`,`2`,`5054`,`1640`,`강서구`
`202306`,`11680545`,`압구정동`,`2`,`5054`,`2570`,`강남구`
`202306`,`11710532`,`거여2동`,`2`,`5054`,`2294`,`송파구`
`202306`,`11260565`,`면목본동`,`2`,`5054`,`3062`,`중랑구`
`202306`,`11260655`,`망우본동`,`2`,`5054`,`2692`,`중랑구`
`202306`,`11500510`,`염창동`,`2`,`5054`,`3452`,`강서구`
`202306`,`11620605`,`은천동`,`2`,`5054`,`2352`,`관악구`
`202306`,`11320710`,`방학3동`,`2`,`5054`,`2482`,`도봉구`
`202306`,`11470540`,`목4동`,`2`,`5054`,`2826`,`양천구`
`202306`,`11215870`,`구의3동`,`2`,`5054`,`2726`,`광진구`
`202306`,`11290610`,`보문동`,`2`,`5054`,`1472`,`성북구`
`202306`,`11200660`,`성수1가2동`,`2`,`5054`,`954`,`성동구`
`202306`,`11710531`,`거여1동`,`2`,`5054`,`1122`,`송파구`
`202306`,`11200690`,`성수2가3동`,`2`,`5054`,`798`,`성동구`
`202306`,`11740590`,`암사3동`,`2`,`5054`,`1482`,`강동구`
`202306`,`11140635`,`약수동`,`2`,`5054`,`1442`,`중구`
`202306`,`11230560`,`전농1동`,`2`,`5054`,`2310`,`동대문구`
`202306`,`11710646`,`장지동`,`2`,`5054`,`2474`,`송파구`
`202306`,`11740580`,`암사2동`,`2`,`5054`,`1268`,`강동구`
`202306`,`11560585`,`도림동`,`2`,`5054`,`1436`,`영등포구`
`202306`,`11530730`,`고척2동`,`2`,`5054`,`2464`,`구로구`
`202306`,`11410660`,`홍은1동`,`2`,`5054`,`2088`,`서대문구`
`202306`,`11470530`,`목3동`,`2`,`5054`,`1820`,`양천구`
`202306`,`11470630`,`신정2동`,`2`,`5054`,`1860`,`양천구`
`202306`,`11530510`,`신도림동`,`2`,`5054`,`3050`,`구로구`
`202306`,`11320511`,`창1동`,`2`,`5054`,`2456`,`도봉구`
`202306`,`11410520`,`천연동`,`2`,`5054`,`1618`,`서대문구`
`202306`,`11230710`,`회기동`,`2`,`5054`,`664`,`동대문구`
`202306`,`11305534`,`삼양동`,`2`,`5054`,`2156`,`강북구`
`202306`,`11350580`,`월계3동`,`2`,`5054`,`2536`,`노원구`
`202306`,`11620735`,`대학동`,`2`,`5054`,`1202`,`관악구`
`202306`,`11740515`,`강일동`,`2`,`5054`,`2568`,`강동구`
`202306`,`11740685`,`길동`,`2`,`5054`,`3634`,`강동구`
`202306`,`11290630`,`정릉2동`,`2`,`5054`,`2218`,`성북구`
`202306`,`11290685`,`길음2동`,`2`,`5054`,`2170`,`성북구`
`202306`,`11350695`,`상계6.7동`,`2`,`5054`,`3410`,`노원구`
`202306`,`11680521`,`논현1동`,`2`,`5054`,`1504`,`강남구`
`202306`,`11410655`,`홍제2동`,`2`,`5054`,`1324`,`서대문구`
`202306`,`11530550`,`구로4동`,`2`,`5054`,`1586`,`구로구`
`202306`,`11590520`,`노량진2동`,`2`,`5054`,`676`,`동작구`
`202306`,`11620565`,`성현동`,`2`,`5054`,`2660`,`관악구`
`202306`,`11740570`,`암사1동`,`2`,`5054`,`3062`,`강동구`
`202306`,`11110515`,`청운효자동`,`2`,`5054`,`1124`,`종로구`
`202306`,`11380520`,`불광1동`,`2`,`5054`,`3580`,`은평구`
`202306`,`11500603`,`가양1동`,`2`,`5054`,`2228`,`강서구`
`202306`,`11560690`,`신길7동`,`2`,`5054`,`1634`,`영등포구`
`202306`,`11545710`,`시흥5동`,`2`,`5054`,`1672`,`금천구`
`202306`,`11710510`,`풍납1동`,`2`,`5054`,`1086`,`송파구`
`202306`,`11170640`,`이촌2동`,`2`,`5054`,`726`,`용산구`
`202306`,`11410585`,`신촌동`,`2`,`5054`,`1094`,`서대문구`
`202306`,`11470550`,`목5동`,`2`,`5054`,`3946`,`양천구`
`202306`,`11380552`,`갈현2동`,`2`,`5054`,`2820`,`은평구`
`202306`,`11140580`,`장충동`,`2`,`5054`,`308`,`중구`
`202306`,`11215750`,`중곡2동`,`2`,`5054`,`1802`,`광진구`
`202306`,`11410620`,`홍제1동`,`2`,`5054`,`2480`,`서대문구`
`202306`,`11710600`,`석촌동`,`2`,`5054`,`2372`,`송파구`
`202306`,`11170570`,`원효로2동`,`2`,`5054`,`1242`,`용산구`
`202306`,`11290715`,`월곡1동`,`2`,`5054`,`2402`,`성북구`
`202306`,`11620765`,`미성동`,`2`,`5054`,`2574`,`관악구`
`202306`,`11140605`,`을지로동`,`2`,`5054`,`152`,`중구`
`202306`,`11200615`,`금호2.3가동`,`2`,`5054`,`1990`,`성동구`
`202306`,`11200650`,`성수1가1동`,`2`,`5054`,`1496`,`성동구`
`202306`,`11470580`,`신월3동`,`2`,`5054`,`1102`,`양천구`
`202306`,`11170650`,`이태원1동`,`2`,`5054`,`502`,`용산구`
`202306`,`11710641`,`문정1동`,`2`,`5054`,`1708`,`송파구`
`202306`,`11305608`,`번3동`,`2`,`5054`,`1392`,`강북구`
`202306`,`11140650`,`신당5동`,`2`,`5054`,`874`,`중구`
`202306`,`11305555`,`송천동`,`2`,`5054`,`2184`,`강북구`
`202306`,`11410615`,`연희동`,`2`,`5054`,`2888`,`서대문구`
`202306`,`11320680`,`쌍문3동`,`2`,`5054`,`1476`,`도봉구`
`202306`,`11200720`,`송정동`,`2`,`5054`,`772`,`성동구`
`202306`,`11560650`,`신길3동`,`2`,`5054`,`1376`,`영등포구`
`202306`,`11710631`,`가락1동`,`2`,`5054`,`2000`,`송파구`
`202306`,`11230705`,`청량리동`,`2`,`5054`,`1520`,`동대문구`
`202306`,`11620545`,`청림동`,`2`,`5054`,`1260`,`관악구`
`202306`,`11740540`,`명일2동`,`2`,`5054`,`1484`,`강동구`
`202306`,`11380632`,`신사2동`,`2`,`5054`,`1658`,`은평구`
`202306`,`11110560`,`평창동`,`2`,`5054`,`1796`,`종로구`
`202306`,`11350710`,`상계9동`,`2`,`5054`,`2096`,`노원구`
`202306`,`11470680`,`신정7동`,`2`,`5054`,`2664`,`양천구`
`202306`,`11350560`,`월계1동`,`2`,`5054`,`1740`,`노원구`
`202306`,`11500540`,`화곡1동`,`2`,`5054`,`3772`,`강서구`
`202306`,`11170530`,`남영동`,`2`,`5054`,`468`,`용산구`
`202306`,`11620595`,`청룡동`,`2`,`5054`,`2078`,`관악구`
`202306`,`11650530`,`서초3동`,`2`,`5054`,`2974`,`서초구`
`202306`,`11170625`,`한강로동`,`2`,`5054`,`1786`,`용산구`
`202306`,`11350640`,`상계2동`,`2`,`5054`,`2012`,`노원구`
`202306`,`11680630`,`대치4동`,`2`,`5054`,`2242`,`강남구`
`202306`,`11320513`,`창3동`,`2`,`5054`,`1232`,`도봉구`
`202306`,`11320681`,`쌍문4동`,`2`,`5054`,`1906`,`도봉구`
`202306`,`11200620`,`금호4가동`,`2`,`5054`,`1198`,`성동구`
`202306`,`11380600`,`응암3동`,`2`,`5054`,`2052`,`은평구`
`202306`,`11305660`,`인수동`,`2`,`5054`,`2648`,`강북구`
`202306`,`11260540`,`면목4동`,`2`,`5054`,`1630`,`중랑구`
`202306`,`11110540`,`삼청동`,`2`,`5054`,`172`,`종로구`
`202306`,`11440590`,`용강동`,`2`,`5054`,`1698`,`마포구`
`202306`,`11560610`,`양평1동`,`2`,`5054`,`1150`,`영등포구`
`202306`,`11560720`,`대림3동`,`2`,`5054`,`2044`,`영등포구`
`202306`,`11470670`,`신정6동`,`2`,`5054`,`2460`,`양천구`
`202306`,`11680700`,`세곡동`,`2`,`5054`,`3426`,`강남구`
`202306`,`11305625`,`수유2동`,`2`,`5054`,`1928`,`강북구`
`202306`,`11620645`,`서원동`,`2`,`5054`,`1388`,`관악구`
`202306`,`11350630`,`상계1동`,`2`,`5054`,`3748`,`노원구`
`202306`,`11290580`,`돈암1동`,`2`,`5054`,`1460`,`성북구`
`202306`,`11110580`,`교남동`,`2`,`5054`,`974`,`종로구`
`202306`,`11230600`,`답십리1동`,`2`,`5054`,`2178`,`동대문구`
`202306`,`11290780`,`장위3동`,`2`,`5054`,`1376`,`성북구`
`202306`,`11545690`,`시흥3동`,`2`,`5054`,`958`,`금천구`
`202306`,`11590540`,`상도2동`,`2`,`5054`,`2304`,`동작구`
`202306`,`11590560`,`상도4동`,`2`,`5054`,`2296`,`동작구`
`202306`,`11170690`,`서빙고동`,`2`,`5054`,`1338`,`용산구`
`202306`,`11350624`,`중계4동`,`2`,`5054`,`2122`,`노원구`
`202306`,`11200535`,`왕십리도선동`,`2`,`5054`,`2504`,`성동구`
`202306`,`11545610`,`독산1동`,`2`,`5054`,`3138`,`금천구`
`202306`,`11620575`,`행운동`,`2`,`5054`,`1866`,`관악구`
`202306`,`11680600`,`대치1동`,`2`,`5054`,`2512`,`강남구`
`202306`,`11710580`,`송파1동`,`2`,`5054`,`1856`,`송파구`
`202306`,`11110570`,`무악동`,`2`,`5054`,`824`,`종로구`
`202306`,`11170660`,`이태원2동`,`2`,`5054`,`710`,`용산구`
`202306`,`11740620`,`천호3동`,`2`,`5054`,`1940`,`강동구`
`202306`,`11170520`,`용산2가동`,`2`,`5054`,`748`,`용산구`
`202306`,`11260550`,`면목5동`,`2`,`5054`,`1192`,`중랑구`
`202306`,`11470600`,`신월5동`,`2`,`5054`,`1230`,`양천구`
`202306`,`11110650`,`혜화동`,`2`,`5054`,`1350`,`종로구`
`202306`,`11215730`,`군자동`,`2`,`5054`,`1356`,`광진구`
`202306`,`11215820`,`자양1동`,`2`,`5054`,`1736`,`광진구`
`202306`,`11470610`,`신월6동`,`2`,`5054`,`1148`,`양천구`
`202306`,`11560700`,`대림1동`,`2`,`5054`,`1246`,`영등포구`
`202306`,`11650531`,`서초4동`,`2`,`5054`,`3058`,`서초구`
`202306`,`11710540`,`마천1동`,`2`,`5054`,`1654`,`송파구`
`202306`,`11740690`,`둔촌1동`,`2`,`5054`,`4`,`강동구`
`202306`,`11260630`,`묵2동`,`2`,`5054`,`1626`,`중랑구`
`202306`,`11305645`,`우이동`,`2`,`5054`,`1910`,`강북구`
`202306`,`11545630`,`독산3동`,`2`,`5054`,`2140`,`금천구`
`202306`,`11500590`,`화곡본동`,`2`,`5054`,`2620`,`강서구`
`202306`,`11680610`,`대치2동`,`2`,`5054`,`3820`,`강남구`
`202306`,`11200520`,`왕십리2동`,`2`,`5054`,`1416`,`성동구`
`202306`,`11590680`,`신대방2동`,`2`,`5054`,`1754`,`동작구`
`202306`,`11710550`,`마천2동`,`2`,`5054`,`1598`,`송파구`
`202306`,`11140590`,`광희동`,`2`,`5054`,`352`,`중구`
`202306`,`11215740`,`중곡1동`,`2`,`5054`,`1242`,`광진구`
`202306`,`11560620`,`양평2동`,`2`,`5054`,`1686`,`영등포구`
`202306`,`11440600`,`대흥동`,`2`,`5054`,`1140`,`마포구`
`202306`,`11710642`,`문정2동`,`2`,`5054`,`1952`,`송파구`
`202306`,`11230730`,`휘경2동`,`2`,`5054`,`1924`,`동대문구`
`202306`,`11470590`,`신월4동`,`2`,`5054`,`1566`,`양천구`
`202306`,`11680690`,`개포4동`,`2`,`5054`,`2214`,`강남구`
`202306`,`11290760`,`장위1동`,`2`,`5054`,`2202`,`성북구`
`202306`,`11680650`,`역삼2동`,`2`,`5054`,`3554`,`강남구`
`202306`,`11590605`,`흑석동`,`2`,`5054`,`2678`,`동작구`
`202306`,`11140540`,`회현동`,`2`,`5054`,`362`,`중구`
`202306`,`11140680`,`중림동`,`2`,`5054`,`960`,`중구`
`202306`,`11110630`,`종로5.6가동`,`2`,`5054`,`370`,`종로구`
`202306`,`11620745`,`삼성동`,`2`,`5054`,`1834`,`관악구`
`202306`,`11500560`,`화곡3동`,`2`,`5054`,`1726`,`강서구`
`202306`,`11200560`,`행당1동`,`2`,`5054`,`1222`,`성동구`
`202306`,`11140520`,`소공동`,`2`,`5054`,`164`,`중구`
`202306`,`11590651`,`사당5동`,`2`,`5054`,`1112`,`동작구`
`202306`,`11170685`,`한남동`,`2`,`5054`,`1772`,`용산구`
`202306`,`11590630`,`사당2동`,`2`,`5054`,`2546`,`동작구`
`202306`,`11230740`,`이문1동`,`2`,`5054`,`1310`,`동대문구`
`202306`,`11290770`,`장위2동`,`2`,`5054`,`1144`,`성북구`
`202306`,`11545640`,`독산4동`,`2`,`5054`,`1336`,`금천구`
`202306`,`11500615`,`우장산동`,`2`,`5054`,`4126`,`강서구`
`202306`,`11650652`,`양재2동`,`2`,`5054`,`1780`,`서초구`
`202306`,`11260580`,`상봉1동`,`2`,`5054`,`2104`,`중랑구`
`202306`,`11320514`,`창4동`,`2`,`5054`,`2744`,`도봉구`
`202306`,`11350612`,`하계2동`,`2`,`5054`,`2214`,`노원구`
`202306`,`11470611`,`신월7동`,`2`,`5054`,`1666`,`양천구`
`202306`,`11710561`,`방이1동`,`2`,`5054`,`1564`,`송파구`
`202306`,`11740600`,`천호1동`,`2`,`5054`,`2128`,`강동구`
`202306`,`11440660`,`서교동`,`2`,`5054`,`1856`,`마포구`
`202306`,`11590650`,`사당4동`,`2`,`5054`,`1062`,`동작구`
`202306`,`11710632`,`가락2동`,`2`,`5054`,`2852`,`송파구`
`202306`,`11350625`,`중계2.3동`,`2`,`5054`,`3262`,`노원구`
`202306`,`11545700`,`시흥4동`,`2`,`5054`,`1838`,`금천구`
`202306`,`11440630`,`신수동`,`2`,`5054`,`2208`,`마포구`
`202306`,`11140670`,`황학동`,`2`,`5054`,`988`,`중구`
`202306`,`11470620`,`신정1동`,`2`,`5054`,`1874`,`양천구`
`202306`,`11140615`,`신당동`,`2`,`5054`,`574`,`중구`
`202306`,`11650510`,`서초1동`,`2`,`5054`,`1826`,`서초구`
`202306`,`11440610`,`염리동`,`2`,`5054`,`1404`,`마포구`
`202306`,`11500630`,`방화1동`,`2`,`5054`,`3332`,`강서구`
`202306`,`11110600`,`가회동`,`2`,`5054`,`386`,`종로구`
`202306`,`11290590`,`돈암2동`,`2`,`5054`,`2484`,`성북구`
`202306`,`11500641`,`방화3동`,`2`,`5054`,`1640`,`강서구`
`202306`,`11350665`,`상계3.4동`,`2`,`5054`,`2304`,`노원구`
`202306`,`11140570`,`필동`,`2`,`5054`,`244`,`중구`
`202306`,`11380570`,`대조동`,`2`,`5054`,`2332`,`은평구`
`202306`,`11440565`,`공덕동`,`2`,`5054`,`3382`,`마포구`
`202306`,`11380690`,`진관동`,`2`,`5054`,`5274`,`은평구`
`202306`,`11620725`,`조원동`,`2`,`5054`,`1138`,`관악구`
`202306`,`11320660`,`쌍문1동`,`2`,`5054`,`1962`,`도봉구`
`202306`,`11230610`,`답십리2동`,`2`,`5054`,`2418`,`동대문구`
`202306`,`11680531`,`논현2동`,`2`,`5054`,`1828`,`강남구`
`202306`,`11380551`,`갈현1동`,`2`,`5054`,`1400`,`은평구`
`202306`,`11260520`,`면목2동`,`2`,`5054`,`2128`,`중랑구`
`202306`,`11290640`,`정릉3동`,`2`,`5054`,`1222`,`성북구`
`202306`,`11530560`,`구로5동`,`2`,`5054`,`2258`,`구로구`
`202306`,`11620695`,`신림동`,`2`,`5054`,`802`,`관악구`
`202306`,`11200580`,`응봉동`,`2`,`5054`,`1492`,`성동구`
`202306`,`11230570`,`전농2동`,`2`,`5054`,`1756`,`동대문구`
`202306`,`11545670`,`시흥1동`,`2`,`5054`,`2806`,`금천구`
`202306`,`11590670`,`신대방1동`,`2`,`5054`,`2138`,`동작구`
`202306`,`11350700`,`상계8동`,`2`,`5054`,`1786`,`노원구`
`202306`,`11680580`,`삼성1동`,`2`,`5054`,`1172`,`강남구`
`202306`,`11620775`,`난곡동`,`2`,`5054`,`2140`,`관악구`
`202306`,`11620625`,`인헌동`,`2`,`5054`,`1888`,`관악구`
`202306`,`11650621`,`방배4동`,`2`,`5054`,`2274`,`서초구`
`202306`,`11710620`,`가락본동`,`2`,`5054`,`2312`,`송파구`
`202306`,`11440680`,`합정동`,`2`,`5054`,`1280`,`마포구`
`202306`,`11680730`,`일원1동`,`2`,`5054`,`1098`,`강남구`
`202306`,`11260620`,`묵1동`,`2`,`5054`,`3076`,`중랑구`
`202306`,`11305545`,`송중동`,`2`,`5054`,`2682`,`강북구`
`202306`,`11320670`,`쌍문2동`,`2`,`5054`,`1666`,`도봉구`
`202306`,`11230750`,`이문2동`,`2`,`5054`,`1850`,`동대문구`
`202306`,`11560660`,`신길4동`,`2`,`5054`,`1032`,`영등포구`
`202306`,`11440720`,`성산1동`,`2`,`5054`,`1688`,`마포구`
`202306`,`11305595`,`번1동`,`2`,`5054`,`1468`,`강북구`
`202306`,`11320512`,`창2동`,`2`,`5054`,`2634`,`도봉구`
`202306`,`11650570`,`반포2동`,`2`,`5054`,`1460`,`서초구`
`202306`,`11110640`,`이화동`,`2`,`5054`,`506`,`종로구`
`202306`,`11500520`,`등촌1동`,`2`,`5054`,`1678`,`강서구`
`202306`,`11680510`,`신사동`,`2`,`5054`,`1518`,`강남구`
`202306`,`11380650`,`수색동`,`2`,`5054`,`1278`,`은평구`
`202306`,`11290660`,`길음1동`,`2`,`5054`,`3474`,`성북구`
`202306`,`11590550`,`상도3동`,`2`,`5054`,`2070`,`동작구`
`202306`,`11590640`,`사당3동`,`2`,`5054`,`1884`,`동작구`
`202306`,`11710710`,`잠실6동`,`2`,`5054`,`1484`,`송파구`
`202306`,`11530750`,`개봉2동`,`2`,`5054`,`2532`,`구로구`
`202306`,`11740650`,`성내2동`,`2`,`5054`,`1690`,`강동구`
`202306`,`11215850`,`구의1동`,`2`,`5054`,`1904`,`광진구`
`202306`,`11305615`,`수유1동`,`2`,`5054`,`1716`,`강북구`
`202306`,`11410700`,`남가좌2동`,`2`,`5054`,`2510`,`서대문구`
`202306`,`11440555`,`아현동`,`2`,`5054`,`2310`,`마포구`
`202306`,`11290810`,`석관동`,`2`,`5054`,`2924`,`성북구`
`202306`,`11200590`,`금호1가동`,`2`,`5054`,`1272`,`성동구`
`202306`,`11740660`,`성내3동`,`2`,`5054`,`2048`,`강동구`
`202306`,`11410565`,`충현동`,`2`,`5054`,`1668`,`서대문구`
`202306`,`11620630`,`남현동`,`2`,`5054`,`1368`,`관악구`
`202306`,`11620655`,`신원동`,`2`,`5054`,`1174`,`관악구`
`202306`,`11260610`,`중화2동`,`2`,`5054`,`1964`,`중랑구`
`202306`,`11170580`,`효창동`,`2`,`5054`,`992`,`용산구`
`202306`,`11440710`,`연남동`,`2`,`5054`,`1118`,`마포구`
`202306`,`11650550`,`반포본동`,`2`,`5054`,`26`,`서초구`
`202306`,`11200645`,`옥수동`,`2`,`5054`,`2172`,`성동구`
`202306`,`11680656`,`도곡2동`,`2`,`5054`,`3350`,`강남구`
`202306`,`11170560`,`원효로1동`,`2`,`5054`,`1234`,`용산구`
`202306`,`11215760`,`중곡3동`,`2`,`5054`,`1454`,`광진구`
`202306`,`11320522`,`도봉2동`,`2`,`5054`,`2232`,`도봉구`
`202306`,`11380510`,`녹번동`,`2`,`5054`,`3230`,`은평구`
`202306`,`11140645`,`청구동`,`2`,`5054`,`1188`,`중구`
`202306`,`11470570`,`신월2동`,`2`,`5054`,`1766`,`양천구`
`202306`,`11710590`,`송파2동`,`2`,`5054`,`1594`,`송파구`
`202306`,`11740610`,`천호2동`,`2`,`5054`,`2612`,`강동구`
`202306`,`11500535`,`등촌3동`,`2`,`5054`,`2440`,`강서구`
`202306`,`11440730`,`성산2동`,`2`,`5054`,`3480`,`마포구`
`202306`,`11650660`,`내곡동`,`2`,`5054`,`1280`,`서초구`
`202306`,`11440655`,`서강동`,`2`,`5054`,`2186`,`마포구`
`202306`,`11740640`,`성내1동`,`2`,`5054`,`1694`,`강동구`
`202306`,`11260600`,`중화1동`,`2`,`5054`,`1496`,`중랑구`
`202306`,`11680750`,`수서동`,`2`,`5054`,`928`,`강남구`
`202306`,`11110680`,`창신2동`,`2`,`5054`,`784`,`종로구`
`202306`,`11440740`,`상암동`,`2`,`5054`,`2922`,`마포구`
`202306`,`11500550`,`화곡2동`,`2`,`5054`,`1552`,`강서구`
`202306`,`11380560`,`구산동`,`2`,`5054`,`3076`,`은평구`
`202306`,`11710566`,`오륜동`,`2`,`5054`,`1662`,`송파구`
`202306`,`11350619`,`중계본동`,`2`,`5054`,`2736`,`노원구`
`202306`,`11650581`,`반포4동`,`2`,`5054`,`1948`,`서초구`
`202306`,`11260570`,`면목7동`,`2`,`5054`,`1784`,`중랑구`
`202306`,`11350621`,`중계1동`,`2`,`5054`,`3046`,`노원구`
`202306`,`11710680`,`잠실3동`,`2`,`5054`,`3120`,`송파구`
`202306`,`11110710`,`숭인2동`,`2`,`5054`,`710`,`종로구`
`202306`,`11215847`,`자양4동`,`2`,`5054`,`1370`,`광진구`
`202306`,`11620665`,`서림동`,`2`,`5054`,`1368`,`관악구`
`202306`,`11650560`,`반포1동`,`2`,`5054`,`2696`,`서초구`
`202306`,`11680590`,`삼성2동`,`2`,`5054`,`3000`,`강남구`
`202306`,`11110615`,`종로1.2.3.4가동`,`2`,`5054`,`350`,`종로구`
`202306`,`11140665`,`동화동`,`2`,`5054`,`1012`,`중구`
`202306`,`11380530`,`불광2동`,`2`,`5054`,`2408`,`은평구`
`202306`,`11290705`,`종암동`,`2`,`5054`,`3494`,`성북구`
`202306`,`11710650`,`잠실본동`,`2`,`5054`,`2202`,`송파구`
`202306`,`11170510`,`후암동`,`2`,`5054`,`1446`,`용산구`
`202306`,`11710690`,`잠실4동`,`2`,`5054`,`1772`,`송파구`
`202306`,`11260660`,`망우3동`,`2`,`5054`,`1500`,`중랑구`
`202306`,`11560540`,`여의동`,`2`,`5054`,`2924`,`영등포구`
`202306`,`11590530`,`상도1동`,`2`,`5054`,`3594`,`동작구`
`202306`,`11110700`,`숭인1동`,`2`,`5054`,`554`,`종로구`
`202306`,`11380631`,`신사1동`,`2`,`5054`,`2460`,`은평구`
`202306`,`11680655`,`도곡1동`,`2`,`5054`,`1858`,`강남구`
`202306`,`11650590`,`방배본동`,`2`,`5054`,`2126`,`서초구`
`202306`,`11740700`,`둔촌2동`,`2`,`5054`,`2128`,`강동구`
`202306`,`11320700`,`방학2동`,`2`,`5054`,`1788`,`도봉구`
`202306`,`11680720`,`일원본동`,`2`,`5054`,`2178`,`강남구`
`202306`,`11530720`,`고척1동`,`2`,`5054`,`2124`,`구로구`
`202306`,`11380625`,`역촌동`,`2`,`5054`,`4298`,`은평구`
`202306`,`11545620`,`독산2동`,`2`,`5054`,`1712`,`금천구`
`202306`,`11260575`,`면목3.8동`,`2`,`5054`,`2236`,`중랑구`
