행정동명,미세먼지지수,공원수,도시농업(프로그램수),거주_유동_인구당_매출액,채소가게수,제로웨이스트 가게수,승하차인원_버스_지하철,카페수,유치원_초등학교,인구수,총_10대,총_20_30대,총_60대이상,1인세대
남가좌1동,0.006016723839610293,0.15384615384615385,0.0,0.007723448399596517,0.06976744186046512,0.0,0.09018793987576612,0.04187192118226601,0.13753513125637004,0.33818729600803416,0.48547928693039616,0.3425137702594087,0.42402440582885553,0.186023216206322
남가좌2동,0.006016723839610293,0.15384615384615385,0.0,0.030236744569892636,0.03488372093023256,0.03225806451612903,0.17825128675331361,0.16502463054187191,0.157168238349069,0.6881468463190783,0.3631505344841539,0.42199457918147115,0.518450002167317,0.43086132088782336
남영동,0.1925050189605175,0.11538461538461539,0.0,0.06120674656438158,0.011627906976744186,0.0,0.2947797303975706,0.1354679802955665,0.0,0.06591904482941391,0.1429968260015086,0.39737780055153754,0.7398527546662479,0.8835868693724981
남현동,0.013893326741865664,0.19230769230769232,0.0,0.020457636684828247,0.023255813953488372,0.03225806451612903,0.11429420448532249,0.0812807881773399,0.19360269360271684,0.368789577928418,0.18564448610309864,0.6310488789242664,0.5182804168696187,0.6384972578886856
내곡동,0.11638562497362406,0.5384615384615385,0.09090909090909091,0.0027541279164099396,0.023255813953488372,0.0,0.08552877258273914,0.09359605911330049,0.19895046421777374,0.3554272324043853,0.3797219585243477,0.34786930399466315,0.6097760640161645,0.2982908449734328
노량진1동,0.06888787069469648,0.15384615384615385,0.0,0.04651141846591969,0.023255813953488372,0.0,0.4359859758852603,0.19704433497536947,0.35937500000004313,0.7643596395793233,0.2561864595935481,0.5327207119095972,0.5750052125345221,0.5876153266869993
노량진2동,0.011834497892940894,0.0,0.0,0.005166363475985015,0.03488372093023256,0.0,0.13442778211242068,0.07635467980295567,0.10999521759924802,0.1633330543699612,0.16342222894772104,0.5618984526834475,0.6683979024370165,0.7890570206815196
녹번동,0.004928528796474367,0.38461538461538464,0.2727272727272727,0.007174605234145706,0.011627906976744186,0.25806451612903225,0.20292696983035566,0.1206896551724138,0.22162876493587816,0.8849276090049376,0.2619276305189618,0.42580905939455255,0.6213947202625173,0.4589244116891523
논현1동,0.0014981521785001617,0.07692307692307693,0.0,0.2305080909615588,0.046511627906976744,0.0,0.29176207736569537,0.30049261083743845,0.21635859084711687,0.1682288615504784,0.17058924620101393,0.6549331662895573,0.42649124958504564,0.7850774693506839
논현2동,0.0014981521785001617,0.23076923076923078,0.0,0.16874000800251832,0.08139534883720931,0.06451612903225806,0.2331887804963316,0.29802955665024633,0.33394637498772006,0.15987390855580663,0.2627822382871774,0.5417254978272737,0.4620074050522272,0.6340812671974889
능동,0.00869048839158141,0.07692307692307693,0.0,0.08270532930970395,0.011627906976744186,0.0,0.12204783009188558,0.09359605911330049,0.308807733619587,0.18333472815019386,0.2017079650570019,0.636689742895104,0.4678958635201151,0.6703383430531721
다산동,0.006927069831374984,0.11538461538461539,0.0,0.25355305202900125,0.0,0.0,0.04373928367686482,0.0812807881773399,0.2574050585688309,0.2455714564677658,0.22723397057608585,0.4881047078458756,0.6432428873974907,0.5248723408569685
